CustomerID,Churn,Tenure,PreferredLoginDevice,PreferredPaymentMode,Gender,NumberOfDeviceRegistered,SatisfactionScore,MaritalStatus,Complain,CouponUsed,NomeCustomer
12726.0,0,14.0,Mobile Phone,E wallet,Female,3.0,3,Married,1,0.0,Dom Farias
15204.0,0,3.0,Mobile Phone,Credit Card,Female,3.0,3,Single,0,0.0,Ana Lívia Farias
17888.0,0,13.0,Mobile Phone,Debit Card,Female,3.0,1,Married,0,0.0,Dra. Luana Sales
17007.0,0,8.0,Phone,CC,Male,5.0,3,Married,0,1.0,Dra. Olívia Mendonça
15160.0,0,20.0,Mobile Phone,Debit Card,Female,,4,Married,1,2.0,João Felipe Cunha
14016.0,0,13.0,Phone,,Female,3.0,5,Married,0,7.0,Maitê Fernandes
13033.0,0,27.0,Mobile Phone,Credit Card,Female,3.0,1,Married,0,1.0,Sra. Catarina Nascimento
12691.0,0,1.0,Phone,Credit Card,Female,3.0,5,Married,0,1.0,Dra. Larissa Porto
13869.0,0,0.0,Phone,Credit Card,Male,3.0,1,Single,0,0.0,Heitor Gonçalves
14146.0,0,30.0,Computer,Debit Card,Male,3.0,3,Married,1,1.0,Théo Sales
12705.0,1,0.0,Phone,UPI,Male,1.0,5,Married,0,1.0,Bruno Azevedo
16885.0,0,18.0,Computer,Debit Card,Female,3.0,3,,0,3.0,Lavínia Peixoto
17913.0,0,9.0,Mobile Phone,UPI,Female,3.0,4,Married,1,0.0,Luiza Camargo
12668.0,0,16.0,Computer,Debit Card,Male,3.0,1,Married,0,5.0,Maysa Caldeira
14472.0,0,0.0,Computer,Debit Card,Female,3.0,1,Single,1,1.0,Isadora Câmara
17358.0,0,15.0,Computer,COD,Male,3.0,3,Married,0,1.0,Sr. Bryan Rios
16686.0,0,,Phone,Debit Card,Female,3.0,3,,0,1.0,Raul Cunha
18245.0,0,1.0,Computer,Debit Card,Male,3.0,1,Married,0,0.0,Dra. Maria Eduarda Novais
17343.0,0,15.0,Phone,Debit Card,Male,3.0,3,Single,0,1.0,Pedro Lucas Cavalcante
18256.0,1,0.0,Mobile Phone,E wallet,Male,4.0,4,Single,1,2.0,Fernando Sousa
16153.0,0,19.0,Mobile Phone,Cash on Delivery,Female,1.0,5,Married,0,1.0,Nathan Azevedo
12377.0,0,0.0,Phone,Credit Card,Female,4.0,3,Married,0,4.0,Luiz Otávio Barros
14646.0,0,2.0,Phone,CC,Male,4.0,4,Married,0,1.0,Manuela Dias
12944.0,0,16.0,Mobile Phone,Credit Card,Female,4.0,3,Married,0,3.0,Lorena Câmara
15312.0,0,21.0,Mobile Phone,Debit Card,Male,4.0,4,Married,0,3.0,Dom Casa Grande
14099.0,1,0.0,Computer,Debit Card,Male,4.0,589314,Single,1,1.0,Sra. Sophie Nascimento
14113.0,1,9.0,Mobile Phone,Debit Card,Female,3.0,4,Married,0,0.0,Otto Dias
13104.0,0,12.0,Phone,UPI,Male,3.0,1,Married,0,1.0,Henrique Camargo
17204.0,0,28.0,Phone,COD,Male,4.0,1,Married,0,0.0,Isabelly Nunes
13027.0,1,0.0,Mobile Phone,Credit Card,Male,3.0,589314,Single,0,0.0,Gustavo Henrique Guerra
17621.0,1,0.0,Phone,Debit Card,Male,3.0,4,,1,1.0,Maria Helena Moura
17090.0,0,4.0,Phone,Debit Card,Male,3.0,3,Married,0,0.0,Luna Silva
14119.0,0,7.0,Mobile Phone,Debit Card,Male,,1,Married,1,0.0,Allana Silveira
15527.0,0,,Phone,Debit Card,Male,3.0,5,Single,0,0.0,Igor Peixoto
18097.0,0,18.0,Mobile Phone,Debit Card,Female,4.0,1,Married,0,0.0,Benicio Vasconcelos
15460.0,0,9.0,Computer,UPI,Male,4.0,1,Single,0,1.0,Mariah Pinto
15034.0,0,0.0,Mobile Phone,,Female,1.0,3,Single,0,0.0,Anna Liz Silva
12423.0,0,21.0,Computer,Credit Card,Female,3.0,1,Married,0,,Srta. Aurora Oliveira
12678.0,0,17.0,Mobile Phone,Debit Card,Male,1.0,5,Married,0,2.0,Sr. Felipe Lima
15208.0,1,,Computer,COD,Male,5.0,589314,Married,1,3.0,Benjamim Pacheco
17306.0,1,19.0,Phone,,Male,3.0,1,Single,0,0.0,Ágatha Moreira
14737.0,0,9.0,Mobile Phone,E wallet,Male,4.0,4,Married,0,1.0,Enzo Gabriel Ribeiro
13029.0,0,15.0,Mobile Phone,Credit Card,Male,3.0,5,Married,0,3.0,Luiz Otávio Martins
16270.0,0,4.0,Mobile Phone,Credit Card,Female,3.0,1,Married,1,0.0,Diogo Fernandes
13487.0,0,7.0,Mobile Phone,Credit Card,Female,4.0,1,Married,1,0.0,Valentim Costa
12515.0,0,0.0,Computer,UPI,Male,1.0,1,Married,0,2.0,Srta. Hellena Alves
17400.0,0,18.0,Computer,Credit Card,Male,3.0,3,Single,0,1.0,Pietro Campos
17593.0,0,6.0,Mobile Phone,E wallet,Male,3.0,3,Single,0,0.0,Dr. José Cassiano
13953.0,0,1.0,Computer,Debit Card,Male,4.0,1,Married,1,0.0,Carolina Costela
14533.0,1,0.0,Computer,,m,1.0,5,Single,0,1.0,Heloísa Araújo
12734.0,0,12.0,Computer,Debit Card,Female,5.0,3,Married,0,0.0,Ana Sophia da Rocha
14944.0,0,7.0,Computer,UPI,Male,4.0,1,Married,1,3.0,Yan Rios
17239.0,0,20.0,Computer,COD,Male,3.0,4,Married,0,0.0,Elisa Pires
14532.0,0,29.0,Mobile Phone,E wallet,Female,4.0,5,,0,0.0,Maria Isis da Rosa
12383.0,0,12.0,Mobile Phone,Credit Card,Male,3.0,5,Married,0,4.0,Isis Gomes
15562.0,0,,Computer,CC,Female,4.0,4,,1,1.0,Gael Henrique Vieira
15587.0,0,30.0,Mobile Phone,Debit Card,Female,3.0,1,Married,1,,Maria Luísa da Luz
13922.0,1,0.0,Computer,Debit Card,Female,1.0,3,Single,1,0.0,Davi Luiz Lopes
13817.0,0,11.0,Phone,Debit Card,Male,3.0,1,Married,0,1.0,Dr. Breno Lima
12585.0,0,22.0,Computer,Debit Card,m,3.0,1,Married,0,,Evelyn Oliveira
13165.0,1,0.0,Computer,UPI,Female,4.0,4,Married,0,1.0,Maria Clara Dias
13304.0,0,,Computer,CC,Male,3.0,3,Single,0,0.0,Rebeca Abreu
13313.0,0,4.0,Computer,CC,Male,3.0,5,Married,1,0.0,Luiz Fernando da Rosa
16875.0,0,9.0,Computer,Debit Card,Male,1.0,4,Married,0,1.0,Sr. Pietro da Conceição
16282.0,0,7.0,Mobile Phone,E wallet,m,3.0,1,Single,0,1.0,Theodoro Macedo
12957.0,0,7.0,Mobile Phone,Credit Card,Male,,3,Married,0,1.0,Sr. Gael Jesus
14462.0,0,2.0,Mobile Phone,Debit Card,Male,3.0,5,Married,0,1.0,Isaque Moraes
13397.0,0,5.0,Computer,Credit Card,Female,3.0,1,Married,0,0.0,Maria Eduarda da Cruz
13680.0,0,4.0,Computer,Debit Card,Male,5.0,5,Married,0,1.0,Vitor Cavalcante
12483.0,1,0.0,Phone,COD,Male,4.0,1,Married,0,0.0,Sr. Leonardo da Luz
15164.0,0,11.0,Phone,Debit Card,Male,4.0,5,Single,0,0.0,Emilly Nogueira
17457.0,0,8.0,Mobile Phone,Debit Card,f,3.0,1,Married,1,1.0,Dra. Letícia Pastor
14732.0,0,5.0,Mobile Phone,Debit Card,Male,4.0,1,Single,0,0.0,Lucas Gabriel da Mota
14221.0,1,0.0,Computer,E wallet,Male,3.0,1,Married,1,0.0,Luiz Fernando Casa Grande
14553.0,1,16.0,Mobile Phone,,Male,3.0,5,Single,1,2.0,Sra. Alexia Costela
13253.0,0,6.0,Computer,Debit Card,Male,,3,Married,0,2.0,Brenda Vargas
17389.0,0,16.0,Mobile Phone,Debit Card,Male,3.0,3,Married,0,1.0,Sr. Davi Siqueira
12578.0,0,11.0,Computer,UPI,Male,3.0,4,Married,1,1.0,Rafael Guerra
15841.0,0,28.0,Mobile Phone,UPI,Male,1.0,4,Married,1,1.0,Dante Oliveira
16112.0,0,4.0,Mobile Phone,Credit Card,Female,5.0,1,Married,1,1.0,Maria Liz Sá
13629.0,0,12.0,Mobile Phone,E wallet,Male,3.0,5,Single,0,4.0,Maria Luiza Almeida
16600.0,0,15.0,Computer,Debit Card,Male,4.0,3,Single,0,2.0,Enrico Camargo
15661.0,0,4.0,Computer,Credit Card,Female,3.0,3,Married,0,3.0,Gael das Neves
16532.0,0,0.0,Phone,Debit Card,Male,4.0,3,Single,0,1.0,Sr. Fernando Pereira
15266.0,0,0.0,Phone,UPI,Male,3.0,1,Single,0,1.0,Juliana Azevedo
14653.0,0,13.0,Computer,COD,Female,3.0,3,Married,0,2.0,Enrico Martins
16771.0,0,13.0,Mobile Phone,E wallet,Female,3.0,4,Married,0,1.0,Pedro Henrique Araújo
17585.0,0,,Phone,UPI,Female,3.0,4,Married,0,0.0,Maria Eduarda Dias
15046.0,0,3.0,Phone,Credit Card,Male,3.0,4,Married,0,0.0,Ana Sophia Cardoso
13082.0,0,0.0,Phone,UPI,Male,3.0,3,Married,1,0.0,Thales Pires
15464.0,0,20.0,Mobile Phone,Credit Card,Male,3.0,3,Single,0,1.0,Maria Luísa Correia
18226.0,0,,Computer,CC,Male,4.0,3,Married,0,0.0,Manuela Duarte
18062.0,0,11.0,Phone,Debit Card,Male,3.0,4,Married,0,4.0,Luiz Gustavo Guerra
12415.0,0,11.0,Computer,Debit Card,Male,4.0,3,Married,0,2.0,Sra. Maysa Aragão
12503.0,0,15.0,Mobile Phone,,Male,3.0,5,Married,1,0.0,Isabelly Sousa
17368.0,0,20.0,Computer,Credit Card,Female,3.0,4,Married,0,0.0,Maria Alice Sá
14258.0,0,0.0,Phone,,Male,3.0,3,Single,0,0.0,Dr. Cauê da Luz
15719.0,0,8.0,Mobile Phone,Credit Card,Male,3.0,3,Single,0,0.0,Matteo Azevedo
13368.0,0,6.0,Mobile Phone,Credit Card,Female,3.0,1,Married,1,5.0,Marcela Nogueira
17634.0,0,5.0,Phone,Debit Card,Female,4.0,4,Single,0,3.0,Lorena Pimenta
16676.0,0,,Phone,CC,m,4.0,4,Married,0,0.0,Bruno Silveira
16424.0,0,12.0,Phone,Debit Card,Male,3.0,1,Single,0,1.0,Catarina Siqueira
18283.0,0,5.0,Mobile Phone,E wallet,Female,3.0,1,Married,0,3.0,João Gabriel da Rosa
12735.0,0,10.0,Mobile Phone,Debit Card,Female,1.0,1,Married,1,0.0,Calebe da Mata
13764.0,0,0.0,Phone,UPI,Female,3.0,3,Married,1,1.0,Maria Julia Siqueira
13656.0,0,25.0,Computer,Debit Card,Male,3.0,1,Married,0,1.0,Pietra Vasconcelos
12413.0,0,17.0,Phone,CC,Male,3.0,1,Single,1,0.0,Luiz Henrique Cavalcanti
14312.0,0,0.0,Phone,CC,Male,3.0,5,Single,1,1.0,Vitor Martins
13280.0,0,12.0,Computer,Debit Card,Male,3.0,1,Single,0,0.0,Manuela Garcia
15845.0,1,,Computer,E wallet,Male,3.0,5,Married,0,1.0,Calebe Cavalcanti
16094.0,0,9.0,Mobile Phone,Credit Card,Female,4.0,1,Married,0,3.0,Isabel Barros
13187.0,0,29.0,Computer,Debit Card,Male,3.0,3,Married,0,0.0,Pietro Rios
16567.0,1,0.0,Phone,Credit Card,Male,3.0,1,Married,1,2.0,Murilo Santos
14828.0,0,15.0,Mobile Phone,Debit Card,Male,3.0,3,Married,0,,Sra. Laís Vargas
12530.0,0,14.0,Mobile Phone,Debit Card,Female,4.0,4,Married,0,1.0,Heloísa Pires
16551.0,0,5.0,Phone,COD,Male,3.0,5,,0,1.0,Aylla Aparecida
16889.0,0,8.0,Mobile Phone,Debit Card,Female,3.0,1,Single,1,1.0,Gael Peixoto
16473.0,0,11.0,Mobile Phone,Debit Card,Female,3.0,1,Married,0,0.0,Breno Dias
13750.0,1,13.0,Computer,Debit Card,Male,3.0,589314,Married,0,1.0,Raquel Jesus
12501.0,0,9.0,Mobile Phone,E wallet,Female,4.0,1,Married,0,1.0,Sra. Eduarda Carvalho
15607.0,0,18.0,Phone,Debit Card,Female,3.0,3,Single,0,1.0,Carolina da Paz
15139.0,0,8.0,Computer,Debit Card,m,3.0,3,Married,1,1.0,Antônio Duarte
12489.0,0,,Mobile Phone,CC,Female,3.0,3,Married,0,1.0,Bruno Novaes
17707.0,0,8.0,Phone,Debit Card,Female,5.0,1,Married,0,0.0,Sr. Heitor Jesus
18198.0,1,13.0,Mobile Phone,E wallet,m,4.0,5,Married,1,0.0,Srta. Natália Viana
12484.0,0,12.0,Mobile Phone,E wallet,Female,4.0,1,Married,0,1.0,Enzo Gabriel Oliveira
18179.0,0,4.0,Computer,Credit Card,Male,3.0,5,Single,0,0.0,Melina Caldeira
17284.0,0,0.0,Phone,,f,4.0,3,Single,0,0.0,Gael Henrique Casa Grande
13233.0,0,9.0,Computer,CC,Male,,1,Married,0,0.0,Yago Carvalho
14889.0,0,12.0,Mobile Phone,Credit Card,Male,,5,Married,0,1.0,Maria Luiza Cassiano
12480.0,0,0.0,Mobile Phone,Debit Card,Male,1.0,4,Married,1,1.0,Maria Clara Moura
14672.0,0,22.0,Computer,Credit Card,Male,4.0,4,Married,0,1.0,João Pedro Sales
13593.0,0,22.0,Computer,Debit Card,Male,4.0,4,Married,0,0.0,Valentim Aparecida
13162.0,1,,Phone,UPI,m,4.0,3,Single,1,0.0,Maria Lima
13183.0,0,6.0,Computer,Debit Card,Female,3.0,3,Married,1,2.0,Samuel Mendonça
17095.0,0,0.0,Phone,CC,Male,3.0,4,Married,0,1.0,Camila Cunha
12939.0,0,3.0,Phone,Debit Card,Male,3.0,3,Married,0,1.0,Stephany Porto
15611.0,0,11.0,Computer,Debit Card,Male,4.0,3,Single,0,1.0,Maria Júlia Gomes
17114.0,0,9.0,Mobile Phone,Credit Card,Male,3.0,3,Married,0,0.0,Bianca Caldeira
15059.0,0,8.0,Phone,CC,Male,1.0,4,Married,0,1.0,Srta. Isabela Ribeiro
16326.0,0,2.0,Phone,Debit Card,Female,4.0,3,,1,1.0,Maitê Pereira
17128.0,0,4.0,Phone,Debit Card,Male,3.0,3,Married,0,3.0,João Lucas Freitas
14761.0,0,7.0,Phone,CC,Male,3.0,1,,0,0.0,Davi Lucas Cavalcante
17555.0,1,,Phone,Debit Card,Male,4.0,3,Single,1,0.0,Sra. Aylla Viana
12651.0,0,2.0,Mobile Phone,Debit Card,Female,1.0,5,Married,0,6.0,Francisco Cassiano
16735.0,0,0.0,Computer,CC,m,1.0,589314,Married,1,0.0,Sabrina da Mota
16833.0,0,26.0,Mobile Phone,Debit Card,Female,4.0,1,Married,0,0.0,Isabel Brito
17800.0,0,11.0,Phone,Debit Card,Male,3.0,589314,Single,1,0.0,Theodoro Carvalho
16748.0,0,0.0,Computer,UPI,Female,1.0,3,Married,0,0.0,Caroline Marques
14755.0,1,0.0,Phone,Debit Card,Male,4.0,5,Single,0,0.0,Luan Borges
16549.0,0,7.0,Mobile Phone,Debit Card,Female,3.0,4,Single,0,0.0,Léo Cavalcanti
13565.0,0,,Mobile Phone,,Male,3.0,1,Single,0,1.0,Erick Oliveira
15799.0,1,0.0,Phone,CC,Male,3.0,5,Single,0,0.0,Raquel Lopes
18032.0,0,15.0,Mobile Phone,E wallet,Male,3.0,4,Married,0,2.0,Matheus Pereira
13451.0,0,17.0,Mobile Phone,Credit Card,Female,4.0,1,Married,0,0.0,Manuella Teixeira
14794.0,0,6.0,Phone,CC,Male,3.0,1,Single,0,0.0,Kamilly Casa Grande
12539.0,0,17.0,Mobile Phone,UPI,Male,3.0,1,Married,1,0.0,Maria Flor Rodrigues
12500.0,0,,Phone,CC,Male,4.0,3,Single,0,0.0,Lorena Fogaça
18171.0,1,,Phone,Cash on Delivery,Male,3.0,1,Married,0,0.0,Sr. Thales Santos
16279.0,0,16.0,Phone,CC,Female,1.0,3,Married,0,1.0,Maria Almeida
12524.0,1,13.0,Phone,E wallet,Male,4.0,3,Married,1,1.0,Emanuelly Cassiano
17811.0,0,,Mobile Phone,E wallet,Female,3.0,1,Married,0,2.0,Joaquim Aragão
16850.0,0,9.0,Phone,,Female,4.0,5,Married,1,1.0,Stella Brito
14321.0,0,6.0,Computer,Debit Card,Female,1.0,5,Married,0,0.0,Maria Luiza Cassiano
15326.0,0,,Mobile Phone,UPI,Male,3.0,1,Married,0,1.0,Sr. Luiz Miguel Teixeira
17849.0,0,0.0,Phone,Debit Card,Female,3.0,5,Married,0,1.0,Agatha Moraes
13672.0,1,,Phone,Debit Card,Male,5.0,3,Single,0,0.0,Dr. Gustavo Mendonça
14229.0,0,0.0,Computer,Debit Card,Male,3.0,3,Single,0,1.0,Sr. Raul Farias
13107.0,0,3.0,Computer,Credit Card,Female,3.0,1,Single,0,1.0,Alexandre Azevedo
16497.0,1,4.0,Mobile Phone,Cash on Delivery,Female,,3,Married,0,1.0,Bento Novais
16303.0,0,7.0,Computer,E wallet,Male,3.0,3,Single,0,0.0,Dr. Erick Andrade
15281.0,0,19.0,Computer,E wallet,Male,3.0,1,Single,1,1.0,Cauê Sales
12736.0,0,,Phone,Debit Card,Male,1.0,1,Married,0,1.0,Luiz Fernando Aparecida
13473.0,1,11.0,Mobile Phone,Debit Card,Male,4.0,3,Single,1,0.0,Maria Fernanda Pastor
14320.0,1,0.0,Phone,COD,Male,3.0,3,Single,1,0.0,Dr. Luiz Henrique Vargas
12393.0,0,8.0,Computer,Credit Card,Male,4.0,5,Married,1,1.0,Manuella da Mota
17742.0,0,0.0,Phone,E wallet,Female,4.0,1,Married,1,0.0,Sabrina Vasconcelos
16351.0,0,8.0,Computer,Debit Card,Male,3.0,5,Married,0,0.0,Apollo Borges
12601.0,0,8.0,Phone,Credit Card,Female,3.0,5,Married,1,0.0,Enzo Lima
13144.0,0,4.0,Mobile Phone,Debit Card,Male,3.0,1,Married,0,0.0,Sra. Letícia Pastor
15346.0,0,10.0,Mobile Phone,Debit Card,m,4.0,3,Married,0,0.0,Kaique Oliveira
15370.0,0,5.0,Mobile Phone,Credit Card,Male,3.0,1,Married,1,5.0,Maitê Martins
12643.0,0,30.0,Mobile Phone,Debit Card,Female,3.0,5,Single,0,6.0,Thiago Borges
14295.0,0,9.0,Mobile Phone,Cash on Delivery,Female,3.0,3,Married,0,7.0,Felipe Viana
16034.0,0,,Computer,CC,Male,3.0,5,Married,0,0.0,Miguel Lopes
17365.0,1,0.0,Phone,CC,Male,4.0,3,,1,1.0,Carolina Rodrigues
15189.0,0,30.0,Computer,Debit Card,Female,4.0,3,Single,0,1.0,Nicolas da Rosa
14669.0,0,2.0,Phone,Debit Card,Male,3.0,4,,0,1.0,Ana Vasconcelos
18095.0,0,-10000.0,Phone,CC,Male,3.0,4,Single,0,1.0,Evelyn da Cruz
15518.0,0,5.0,Mobile Phone,Debit Card,Male,3.0,4,Married,0,1.0,Anthony Costa
15749.0,0,18.0,Mobile Phone,UPI,Male,3.0,5,Married,1,1.0,Antony Montenegro
14209.0,0,10.0,Mobile Phone,Credit Card,Male,3.0,3,Single,0,0.0,Calebe Freitas
15569.0,0,19.0,Mobile Phone,Credit Card,Male,3.0,4,Married,1,1.0,Rodrigo Borges
12728.0,0,3.0,Mobile Phone,,Male,4.0,1,Married,1,1.0,Joana Moraes
17569.0,0,8.0,Phone,CC,Male,4.0,3,Single,0,1.0,Matheus Aragão
13784.0,0,28.0,Mobile Phone,Debit Card,Male,3.0,1,Married,0,0.0,Paulo Vargas
12724.0,0,11.0,Computer,Credit Card,Female,5.0,1,Married,1,0.0,Nathan Camargo
13862.0,0,7.0,Phone,Credit Card,Male,3.0,4,Married,0,1.0,Lívia Jesus
16791.0,0,29.0,Mobile Phone,Debit Card,Male,5.0,1,Single,0,0.0,Julia Vargas
16235.0,0,0.0,Phone,COD,Male,3.0,5,Married,0,1.0,Davi Luiz Garcia
14270.0,0,,Phone,Debit Card,Male,3.0,1,Married,0,1.0,Ian Borges
12665.0,1,9.0,Mobile Phone,Credit Card,Male,4.0,1,Single,0,3.0,Sofia Câmara
12523.0,0,13.0,Computer,Debit Card,Male,,4,Married,0,5.0,Ravi Lucca Sales
16655.0,0,5.0,0,Credit Card,m,3.0,3,Single,0,5.0,Vitor Hugo Gomes
16359.0,0,27.0,Mobile Phone,Cash on Delivery,Female,3.0,3,Married,0,0.0,Isabella Mendonça
16554.0,0,0.0,Mobile Phone,UPI,Female,3.0,3,Married,0,0.0,Dra. Bárbara Duarte
12359.0,0,1.0,Computer,Credit Card,Male,3.0,3,Married,0,0.0,Pietro Rodrigues
15939.0,0,30.0,Mobile Phone,Credit Card,Male,3.0,3,Single,0,0.0,Maria Liz Marques
14587.0,0,,Computer,CC,m,3.0,4,Married,0,0.0,Ana Sophia Pimenta
14715.0,1,,Phone,UPI,Male,3.0,5,Married,1,0.0,Ravi Lucca Leão
14185.0,0,5.0,Phone,Debit Card,Male,3.0,5,Single,0,0.0,Dra. Maria Sophia Lima
12437.0,1,0.0,Computer,,Female,4.0,1,Single,1,0.0,Sophie Rocha
14040.0,0,10.0,Computer,Debit Card,Male,4.0,1,Married,0,1.0,Srta. Carolina Moura
12652.0,0,30.0,Computer,UPI,Female,4.0,1,Married,0,,Esther Oliveira
14514.0,0,23.0,Computer,Debit Card,Female,3.0,4,Married,1,,João Aragão
15171.0,1,0.0,Mobile Phone,E wallet,Male,4.0,3,Single,1,0.0,Pedro Henrique Lima
14167.0,0,0.0,Phone,CC,Male,4.0,1,Married,0,0.0,Fernanda Sampaio
17048.0,0,0.0,Phone,CC,Female,3.0,1,Single,0,1.0,Dra. Rebeca Pereira
17364.0,0,24.0,Computer,Credit Card,Female,4.0,5,Single,0,4.0,Dom Lima
13284.0,0,27.0,Computer,UPI,Female,1.0,1,Single,1,,José Miguel Moraes
16500.0,0,0.0,Phone,Debit Card,Male,3.0,3,Married,0,0.0,Srta. Sara Novais
12951.0,0,7.0,Phone,Debit Card,Female,4.0,4,Married,0,1.0,Emanuelly Marques
15835.0,0,10.0,Mobile Phone,Debit Card,Male,3.0,1,Single,0,0.0,Isaac Montenegro
18190.0,0,7.0,Mobile Phone,Credit Card,Female,4.0,5,Single,0,2.0,Letícia Rocha
13993.0,0,9.0,Computer,Cash on Delivery,Female,3.0,1,Married,0,0.0,Vicente Viana
14114.0,0,9.0,Phone,Debit Card,Female,3.0,1,Married,0,0.0,Zoe Câmara
15447.0,0,16.0,Computer,Debit Card,Male,3.0,1,Married,1,,Ester da Costa
16315.0,0,3.0,Computer,Debit Card,Male,5.0,3,Married,0,0.0,Maitê Sampaio
14978.0,0,6.0,Computer,E wallet,Male,3.0,4,Married,0,0.0,Manuela Farias
16395.0,1,0.0,Mobile Phone,Debit Card,Male,5.0,3,Married,1,0.0,Marina Garcia
15510.0,0,0.0,Phone,UPI,Female,4.0,4,Married,0,2.0,Yago Monteiro
13614.0,1,20.0,Mobile Phone,Credit Card,Female,3.0,1,Married,0,7.0,Sophie Cardoso
13246.0,1,,Mobile Phone,E wallet,Male,3.0,3,Single,1,1.0,Fernanda Jesus
15687.0,0,0.0,Phone,COD,m,3.0,1,Married,0,2.0,Brayan Pinto
16493.0,0,22.0,Mobile Phone,Credit Card,f,3.0,5,,0,5.0,Miguel Pires
12490.0,0,16.0,Computer,Credit Card,Female,1.0,3,Single,0,0.0,Isabela da Paz
12672.0,0,23.0,Computer,E wallet,Female,3.0,1,Single,0,1.0,Rhavi Barbosa
13385.0,0,14.0,Mobile Phone,Debit Card,Male,3.0,3,,1,0.0,Ana Luiza Macedo
15626.0,0,0.0,Phone,Debit Card,Female,3.0,3,Married,0,2.0,Larissa Ramos
12553.0,0,9.0,Phone,Credit Card,Male,3.0,4,Married,0,0.0,Ísis Caldeira
15213.0,1,14.0,0,Debit Card,Male,5.0,1,Single,0,1.0,Beatriz Pereira
14175.0,0,12.0,Mobile Phone,Debit Card,Female,4.0,3,Married,0,5.0,Renan Nascimento
18106.0,0,3.0,Mobile Phone,UPI,m,3.0,1,Married,1,4.0,Sophia Silveira
15033.0,0,18.0,Phone,CC,Male,3.0,1,Single,0,1.0,Bárbara Câmara
14329.0,0,11.0,Phone,COD,Female,3.0,3,Single,1,2.0,Maria Helena Nascimento
16401.0,0,5.0,Computer,Credit Card,Male,5.0,1,Married,0,0.0,Vitor Jesus
16206.0,0,3.0,Phone,COD,Female,3.0,5,Married,0,0.0,Pietro Lopes
13782.0,0,14.0,Computer,Debit Card,Male,4.0,5,Married,0,,José Pedro Correia
12924.0,0,,Phone,Debit Card,Male,3.0,5,Married,0,0.0,Theo Câmara
16593.0,0,,Mobile Phone,Credit Card,f,3.0,4,Single,0,1.0,Gael Henrique Câmara
13700.0,0,13.0,Computer,Credit Card,Female,3.0,4,Married,0,0.0,Sr. Vitor Castro
13064.0,0,8.0,Mobile Phone,E wallet,Male,3.0,4,Married,0,0.0,João Lucas Correia
13048.0,0,,Phone,E wallet,Male,3.0,3,Married,1,0.0,Maria Cecília Brito
18069.0,0,5.0,Computer,E wallet,Female,3.0,1,Single,0,2.0,Maria Sophia Novais
13634.0,0,2.0,Computer,COD,Male,3.0,3,Married,0,0.0,Gabriel Cunha
16843.0,0,30.0,Phone,CC,Female,4.0,4,Married,1,1.0,Isaac Fernandes
17064.0,0,13.0,Mobile Phone,E wallet,m,4.0,1,Married,0,1.0,Luigi da Conceição
17609.0,0,,Computer,E wallet,Female,3.0,3,Married,0,0.0,Yan da Paz
15673.0,0,0.0,Phone,CC,Male,3.0,1,Married,0,2.0,Kaique Barros
12626.0,0,,Computer,CC,m,3.0,4,Married,0,2.0,José Teixeira
14976.0,0,30.0,Mobile Phone,Debit Card,Male,1.0,1,Married,1,1.0,Thomas Almeida
12388.0,0,23.0,Mobile Phone,Debit Card,Female,3.0,4,Single,0,0.0,Maria Laura Garcia
13527.0,0,14.0,Phone,Debit Card,Male,3.0,3,Married,0,1.0,Sr. André Freitas
15696.0,0,0.0,Phone,COD,Male,3.0,4,Married,1,0.0,Sr. Vinicius Moraes
15316.0,1,0.0,Computer,COD,Female,5.0,5,Single,0,1.0,Dra. Maria Luiza Moura
12673.0,0,,Computer,CC,Male,3.0,4,Single,0,2.0,Stephany Gonçalves
15296.0,0,3.0,Computer,CC,Male,3.0,5,Married,0,5.0,Rafael Dias
17988.0,0,18.0,Mobile Phone,Debit Card,Female,3.0,5,Married,1,0.0,Sr. Pedro Lucas Moraes
12820.0,0,6.0,Phone,Debit Card,Male,3.0,1,Single,0,1.0,Ana Sophia Melo
13001.0,1,0.0,Mobile Phone,Debit Card,Male,4.0,1,Single,0,1.0,Eduardo Castro
14101.0,0,19.0,Mobile Phone,E wallet,Female,3.0,5,Married,0,8.0,Stephany Cavalcanti
14238.0,0,,Phone,Debit Card,Female,3.0,1,Single,0,1.0,Bruno Correia
17730.0,0,4.0,Phone,Credit Card,Female,3.0,1,Married,1,1.0,Srta. Marcela Jesus
13929.0,1,4.0,Phone,E wallet,Female,3.0,4,Single,1,0.0,Luana Farias
14657.0,0,23.0,Phone,Credit Card,Male,4.0,3,Married,0,1.0,Srta. Aylla Ferreira
13859.0,0,26.0,Phone,Credit Card,Female,1.0,5,Married,0,1.0,Ana Carolina Garcia
18212.0,0,6.0,Phone,CC,Female,3.0,4,Married,0,1.0,Anna Liz Novaes
14292.0,0,13.0,Mobile Phone,Credit Card,Female,,3,Married,0,,Maitê Correia
13883.0,0,28.0,Mobile Phone,Credit Card,Male,1.0,4,Single,0,,Dra. Caroline Guerra
18233.0,0,24.0,Mobile Phone,Credit Card,f,3.0,4,Single,0,1.0,Maysa Marques
17018.0,0,25.0,Mobile Phone,Debit Card,Male,4.0,3,Married,0,7.0,Bruna Teixeira
14242.0,1,0.0,Mobile Phone,Debit Card,Male,4.0,3,Married,1,1.0,Dr. Danilo Cassiano
