CustomerID,Churn,Tenure,PreferredLoginDevice,PreferredPaymentMode,Gender,NumberOfDeviceRegistered,SatisfactionScore,MaritalStatus,Complain,CouponUsed,NomeCustomer
12877.0,1,0.0,Mobile Phone,E wallet,Male,,5,Married,1,2.0,Eduardo da Mota
15394.0,1,0.0,Mobile Phone,Debit Card,Male,5.0,4,Single,0,0.0,Daniel Andrade
14621.0,0,0.0,Phone,CC,Female,3.0,4,Single,0,1.0,Sra. Allana da Costa
15379.0,0,4.0,Computer,COD,Female,3.0,589314,Single,0,1.0,Ana Lívia Brito
14309.0,0,5.0,Mobile Phone,Debit Card,Male,5.0,3,Married,0,1.0,Arthur Gabriel Machado
17288.0,0,18.0,Mobile Phone,Debit Card,Female,5.0,3,Married,0,1.0,Ana Julia da Cruz
14709.0,0,3.0,Computer,COD,Female,4.0,5,Single,0,0.0,Srta. Maria Liz Macedo
15157.0,0,,Computer,CC,Male,3.0,1,Married,0,1.0,Vitor Hugo Cunha
17744.0,0,4.0,Mobile Phone,COD,Male,3.0,3,Married,0,0.0,Davi Miguel Montenegro
16316.0,0,0.0,Phone,CC,Female,3.0,1,Single,0,1.0,Isabel Siqueira
15620.0,1,0.0,Phone,E wallet,Female,5.0,4,Single,0,1.0,Luiza Oliveira
15789.0,0,2.0,Computer,Debit Card,Male,1.0,3,Single,1,0.0,Lorenzo da Costa
16560.0,0,7.0,Phone,CC,Male,1.0,1,Married,1,0.0,Diego Ribeiro
13534.0,1,0.0,Mobile Phone,Debit Card,Female,3.0,5,Single,1,0.0,Hellena Jesus
17580.0,0,11.0,Computer,CC,Female,4.0,4,Married,0,0.0,Kamilly Araújo
14777.0,1,0.0,Mobile Phone,E wallet,Male,3.0,3,Married,0,1.0,Erick Pires
15759.0,0,,Phone,Cash on Delivery,Female,4.0,5,Married,0,0.0,Sra. Sabrina Aragão
14373.0,0,0.0,Mobile Phone,Debit Card,Male,1.0,3,Married,0,1.0,Mateus Viana
18176.0,0,5.0,Computer,COD,Male,3.0,4,Single,0,1.0,Liam Sampaio
15366.0,0,11.0,Mobile Phone,Credit Card,Male,5.0,1,,1,0.0,Nicolas Cassiano
14735.0,1,6.0,Computer,COD,Male,4.0,3,Married,1,1.0,Marcos Vinicius Cirino
16271.0,0,15.0,Phone,CC,Male,3.0,4,,0,1.0,Renan da Costa
18223.0,0,28.0,Mobile Phone,Credit Card,Male,4.0,5,Married,0,,Kaique Santos
15532.0,0,6.0,Computer,COD,Male,3.0,4,Married,0,0.0,Ravi Araújo
16816.0,0,,Phone,Debit Card,Male,3.0,5,Married,0,1.0,Noah Leão
16684.0,0,7.0,Computer,Debit Card,Male,3.0,3,Married,1,1.0,Vinícius Carvalho
14334.0,0,26.0,Computer,Credit Card,Female,,3,Married,1,0.0,Isabelly da Cunha
16945.0,0,7.0,Mobile Phone,Debit Card,Female,5.0,1,Single,0,1.0,Luísa Ramos
14643.0,1,0.0,Phone,E wallet,Male,3.0,4,Single,0,1.0,Rael Freitas
15197.0,0,11.0,Phone,UPI,Female,4.0,3,Married,0,0.0,Zoe Silveira
14220.0,1,0.0,Phone,CC,Female,3.0,5,Married,1,0.0,Ana Júlia da Mata
13874.0,0,4.0,Mobile Phone,E wallet,Female,4.0,1,Married,0,2.0,Ana Cecília Barbosa
18260.0,0,24.0,Mobile Phone,Cash on Delivery,Female,3.0,3,Married,0,2.0,Helena Mendes
17848.0,0,10.0,Phone,E wallet,Male,4.0,4,Married,0,0.0,Lucas Gabriel da Rosa
17392.0,0,19.0,Mobile Phone,Credit Card,Male,3.0,1,Married,1,1.0,Heitor Correia
12348.0,0,-10000.0,Mobile Phone,Debit Card,Male,3.0,5,Married,1,1.0,Sr. Rhavi da Cruz
14985.0,1,7.0,Computer,CC,Male,3.0,4,Married,1,1.0,Sr. Miguel da Costa
13004.0,0,10.0,Phone,UPI,Male,3.0,4,Married,0,4.0,Lorenzo Vasconcelos
14560.0,1,0.0,Mobile Phone,Debit Card,Male,3.0,1,Single,1,0.0,Mateus Martins
12931.0,0,6.0,Phone,Debit Card,Male,1.0,5,,0,6.0,Luiz Henrique das Neves
13627.0,0,12.0,Mobile Phone,Credit Card,Male,3.0,3,Single,0,2.0,Luiz Miguel Moraes
12551.0,0,19.0,Computer,Debit Card,Male,,4,Single,0,2.0,Ravi Lucca Brito
12782.0,0,15.0,Mobile Phone,Credit Card,Male,1.0,5,Married,0,1.0,Dr. Liam Costela
14769.0,0,11.0,Computer,UPI,Male,3.0,4,Married,0,3.0,Levi Jesus
15780.0,1,0.0,Computer,Debit Card,Male,3.0,5,Married,0,0.0,Henry Sousa
12417.0,1,0.0,Phone,Credit Card,Male,3.0,5,Single,0,0.0,Antony da Luz
17315.0,0,12.0,Computer,Debit Card,Male,3.0,1,Married,0,1.0,Oliver da Rocha
16711.0,0,14.0,Mobile Phone,Debit Card,Male,1.0,4,Single,0,1.0,Gael Henrique Farias
12726.0,0,14.0,Mobile Phone,E wallet,Female,3.0,3,Married,1,0.0,Maria Helena Nunes
15204.0,0,3.0,Mobile Phone,Credit Card,Female,3.0,3,Single,0,0.0,Sara Novaes
17888.0,0,13.0,Mobile Phone,Debit Card,Female,3.0,1,Married,0,0.0,Dra. Maitê da Cunha
17007.0,0,8.0,Phone,CC,Male,5.0,3,Married,0,1.0,Samuel Marques
15160.0,0,20.0,Mobile Phone,Debit Card,Female,,4,Married,1,2.0,Maria Cavalcante
14016.0,0,13.0,Phone,,Female,3.0,5,Married,0,7.0,Ísis Mendonça
13033.0,0,27.0,Mobile Phone,Credit Card,Female,3.0,1,Married,0,1.0,Ágatha Ramos
12691.0,0,1.0,Phone,Credit Card,Female,3.0,5,Married,0,1.0,Valentina Andrade
13869.0,0,0.0,Phone,Credit Card,Male,3.0,1,Single,0,0.0,Benicio Teixeira
14146.0,0,30.0,Computer,Debit Card,Male,3.0,3,Married,1,1.0,Noah Carvalho
12705.0,1,0.0,Phone,UPI,Male,1.0,5,Married,0,1.0,Sr. Bernardo Santos
16885.0,0,18.0,Computer,Debit Card,Female,3.0,3,,0,3.0,Alexia Cunha
17913.0,0,9.0,Mobile Phone,UPI,Female,3.0,4,Married,1,0.0,Mirella Freitas
12668.0,0,16.0,Computer,Debit Card,Male,3.0,1,Married,0,5.0,Rodrigo Ribeiro
14472.0,0,0.0,Computer,Debit Card,Female,3.0,1,Single,1,1.0,Allana Abreu
17358.0,0,15.0,Computer,COD,Male,3.0,3,Married,0,1.0,Yuri Jesus
16686.0,0,,Phone,Debit Card,Female,3.0,3,,0,1.0,Allana Moura
18245.0,0,1.0,Computer,Debit Card,Male,3.0,1,Married,0,0.0,Dr. Vitor Gabriel da Paz
17343.0,0,15.0,Phone,Debit Card,Male,3.0,3,Single,0,1.0,Theodoro Sampaio
18256.0,1,0.0,Mobile Phone,E wallet,Male,4.0,4,Single,1,2.0,Dr. Felipe Caldeira
16153.0,0,19.0,Mobile Phone,Cash on Delivery,Female,1.0,5,Married,0,1.0,Valentina Cassiano
12377.0,0,0.0,Phone,Credit Card,Female,4.0,3,Married,0,4.0,Evelyn Pinto
14646.0,0,2.0,Phone,CC,Male,4.0,4,Married,0,1.0,José Fogaça
12944.0,0,16.0,Mobile Phone,Credit Card,Female,4.0,3,Married,0,3.0,Maria Laura Barros
15312.0,0,21.0,Mobile Phone,Debit Card,Male,4.0,4,Married,0,3.0,Nathan Marques
14099.0,1,0.0,Computer,Debit Card,Male,4.0,589314,Single,1,1.0,Joaquim Sampaio
14113.0,1,9.0,Mobile Phone,Debit Card,Female,3.0,4,Married,0,0.0,Letícia Rodrigues
13104.0,0,12.0,Phone,UPI,Male,3.0,1,Married,0,1.0,Arthur Gabriel Borges
17204.0,0,28.0,Phone,COD,Male,4.0,1,Married,0,0.0,Mateus Garcia
13027.0,1,0.0,Mobile Phone,Credit Card,Male,3.0,589314,Single,0,0.0,Renan Araújo
17621.0,1,0.0,Phone,Debit Card,Male,3.0,4,,1,1.0,Sr. Enzo Gabriel Barros
17090.0,0,4.0,Phone,Debit Card,Male,3.0,3,Married,0,0.0,Pedro Henrique Ramos
14119.0,0,7.0,Mobile Phone,Debit Card,Male,,1,Married,1,0.0,Calebe Moura
15527.0,0,,Phone,Debit Card,Male,3.0,5,Single,0,0.0,Ian Cunha
18097.0,0,18.0,Mobile Phone,Debit Card,Female,4.0,1,Married,0,0.0,Dra. Olívia da Mata
15460.0,0,9.0,Computer,UPI,Male,4.0,1,Single,0,1.0,Breno Rodrigues
15034.0,0,0.0,Mobile Phone,,Female,1.0,3,Single,0,0.0,Ísis Nunes
12423.0,0,21.0,Computer,Credit Card,Female,3.0,1,Married,0,,Srta. Emanuelly Dias
12678.0,0,17.0,Mobile Phone,Debit Card,Male,1.0,5,Married,0,2.0,Gustavo Henrique Pastor
15208.0,1,,Computer,COD,Male,5.0,589314,Married,1,3.0,Miguel Barbosa
17306.0,1,19.0,Phone,,Male,3.0,1,Single,0,0.0,Enrico Nunes
14737.0,0,9.0,Mobile Phone,E wallet,Male,4.0,4,Married,0,1.0,Mathias Rocha
13029.0,0,15.0,Mobile Phone,Credit Card,Male,3.0,5,Married,0,3.0,Lucas Gomes
16270.0,0,4.0,Mobile Phone,Credit Card,Female,3.0,1,Married,1,0.0,Srta. Anna Liz Montenegro
13487.0,0,7.0,Mobile Phone,Credit Card,Female,4.0,1,Married,1,0.0,Sra. Ana Júlia Brito
12515.0,0,0.0,Computer,UPI,Male,1.0,1,Married,0,2.0,Igor Barbosa
17400.0,0,18.0,Computer,Credit Card,Male,3.0,3,Single,0,1.0,Miguel Vasconcelos
17593.0,0,6.0,Mobile Phone,E wallet,Male,3.0,3,Single,0,0.0,Arthur Porto
13953.0,0,1.0,Computer,Debit Card,Male,4.0,1,Married,1,0.0,Rael Mendonça
14533.0,1,0.0,Computer,,Male,1.0,5,Single,0,1.0,Luiz Henrique Novaes
12734.0,0,12.0,Computer,Debit Card,Female,5.0,3,Married,0,0.0,Marina Cirino
14944.0,0,7.0,Computer,UPI,Male,4.0,1,Married,1,3.0,Dr. Bryan Vargas
17239.0,0,20.0,Computer,COD,Male,3.0,4,Married,0,0.0,Juan da Cruz
14532.0,0,29.0,Mobile Phone,E wallet,Female,4.0,5,,0,0.0,Srta. Antonella da Mata
12383.0,0,12.0,Mobile Phone,Credit Card,Male,3.0,5,Married,0,4.0,Mateus Silva
15562.0,0,,Computer,CC,Female,4.0,4,,1,1.0,Srta. Maria Julia Dias
15587.0,0,30.0,Mobile Phone,Debit Card,Female,3.0,1,Married,1,,Bianca Borges
13922.0,1,0.0,Computer,Debit Card,Female,1.0,3,Single,1,0.0,Lorena Macedo
13817.0,0,11.0,Phone,Debit Card,Male,3.0,1,Married,0,1.0,João Gabriel Caldeira
12585.0,0,22.0,Computer,Debit Card,Male,3.0,1,Married,0,,Caio Cirino
13165.0,1,0.0,Computer,UPI,Female,4.0,4,Married,0,1.0,Melissa Novais
13304.0,0,,Computer,CC,Male,3.0,3,Single,0,0.0,Théo Jesus
13313.0,0,4.0,Computer,CC,Male,3.0,5,Married,1,0.0,Apollo Borges
16875.0,0,9.0,Computer,Debit Card,Male,1.0,4,Married,0,1.0,Yuri Borges
16282.0,0,7.0,Mobile Phone,E wallet,Male,3.0,1,Single,0,1.0,Luan Gomes
12957.0,0,7.0,Mobile Phone,Credit Card,Male,,3,Married,0,1.0,João Vitor Jesus
14462.0,0,2.0,Mobile Phone,Debit Card,Male,3.0,5,Married,0,1.0,Bryan Silveira
13397.0,0,5.0,Computer,Credit Card,Female,3.0,1,Married,0,0.0,Isabelly Oliveira
13680.0,0,4.0,Computer,Debit Card,Male,5.0,5,Married,0,1.0,Enzo Gabriel Rodrigues
12483.0,1,0.0,Phone,COD,Male,4.0,1,Married,0,0.0,Enzo Gabriel Carvalho
15164.0,0,11.0,Phone,Debit Card,Male,4.0,5,Single,0,0.0,Kevin da Mata
17457.0,0,8.0,Mobile Phone,Debit Card,Female,3.0,1,Married,1,1.0,Clara Azevedo
14732.0,0,5.0,Mobile Phone,Debit Card,Male,4.0,1,Single,0,0.0,Pedro Henrique da Mota
14221.0,1,0.0,Computer,E wallet,Male,3.0,1,Married,1,0.0,Kaique Mendes
14553.0,1,16.0,Mobile Phone,,Male,3.0,5,Single,1,2.0,Luiz Miguel da Cunha
13253.0,0,6.0,Computer,Debit Card,Male,,3,Married,0,2.0,Thales Peixoto
17389.0,0,16.0,Mobile Phone,Debit Card,Male,3.0,3,Married,0,1.0,Gael Henrique Marques
12578.0,0,11.0,Computer,UPI,Male,3.0,4,Married,1,1.0,Davi Luiz da Rosa
15841.0,0,28.0,Mobile Phone,UPI,Male,1.0,4,Married,1,1.0,Miguel Farias
16112.0,0,4.0,Mobile Phone,Credit Card,Female,5.0,1,Married,1,1.0,Maria Helena Farias
13629.0,0,12.0,Mobile Phone,E wallet,Male,3.0,5,Single,0,4.0,Lucas Gabriel Lopes
16600.0,0,15.0,Computer,Debit Card,Male,4.0,3,Single,0,2.0,Sr. Kaique Duarte
15661.0,0,4.0,Computer,Credit Card,Female,3.0,3,Married,0,3.0,Gabriela Mendes
16532.0,0,0.0,Phone,Debit Card,Male,4.0,3,Single,0,1.0,Felipe Gonçalves
15266.0,0,0.0,Phone,UPI,Male,3.0,1,Single,0,1.0,João Vitor Sousa
14653.0,0,13.0,Computer,COD,Female,3.0,3,Married,0,2.0,Dra. Rebeca Oliveira
16771.0,0,13.0,Mobile Phone,E wallet,Female,3.0,4,Married,0,1.0,Lunna Garcia
17585.0,0,,Phone,UPI,Female,3.0,4,Married,0,0.0,Maria Júlia Fonseca
15046.0,0,3.0,Phone,Credit Card,Male,3.0,4,Married,0,0.0,Guilherme Pastor
13082.0,0,0.0,Phone,UPI,Male,3.0,3,Married,1,0.0,Fernando Rodrigues
15464.0,0,20.0,Mobile Phone,Credit Card,Male,3.0,3,Single,0,1.0,Apollo Siqueira
18226.0,0,,Computer,CC,Male,4.0,3,Married,0,0.0,Gustavo Henrique Macedo
18062.0,0,11.0,Phone,Debit Card,Male,3.0,4,Married,0,4.0,Bernardo Vieira
12415.0,0,11.0,Computer,Debit Card,Male,4.0,3,Married,0,2.0,Theo Carvalho
12503.0,0,15.0,Mobile Phone,,Male,3.0,5,Married,1,0.0,Dr. Isaque da Cunha
17368.0,0,20.0,Computer,Credit Card,Female,3.0,4,Married,0,0.0,Srta. Mariana Vieira
14258.0,0,0.0,Phone,,Male,3.0,3,Single,0,0.0,Brayan Machado
15719.0,0,8.0,Mobile Phone,Credit Card,Male,3.0,3,Single,0,0.0,Rhavi Pacheco
13368.0,0,6.0,Mobile Phone,Credit Card,Female,3.0,1,Married,1,5.0,Yasmin Montenegro
17634.0,0,5.0,Phone,Debit Card,Female,4.0,4,Single,0,3.0,Sra. Ísis Andrade
16676.0,0,,Phone,CC,Male,4.0,4,Married,0,0.0,Vitor Gabriel Peixoto
16424.0,0,12.0,Phone,Debit Card,Male,3.0,1,Single,0,1.0,Sr. Cauê Vargas
18283.0,0,5.0,Mobile Phone,E wallet,Female,3.0,1,Married,0,3.0,Maria Cavalcante
12735.0,0,10.0,Mobile Phone,Debit Card,Female,1.0,1,Married,1,0.0,Dra. Ana Clara Nunes
13764.0,0,0.0,Phone,UPI,Female,3.0,3,Married,1,1.0,Dra. Maria Liz Sá
13656.0,0,25.0,Computer,Debit Card,Male,3.0,1,Married,0,1.0,Pedro Caldeira
12413.0,0,17.0,Phone,CC,Male,3.0,1,Single,1,0.0,Carlos Eduardo da Luz
14312.0,0,0.0,Phone,CC,Male,3.0,5,Single,1,1.0,Thomas Souza
13280.0,0,12.0,Computer,Debit Card,Male,3.0,1,Single,0,0.0,Henry Machado
15845.0,1,,Computer,E wallet,Male,3.0,5,Married,0,1.0,Matteo Martins
16094.0,0,9.0,Mobile Phone,Credit Card,Female,4.0,1,Married,0,3.0,Dra. Sarah Cassiano
13187.0,0,29.0,Computer,Debit Card,Male,3.0,3,Married,0,0.0,Apollo Mendes
16567.0,1,0.0,Phone,Credit Card,Male,3.0,1,Married,1,2.0,Juan Leão
14828.0,0,15.0,Mobile Phone,Debit Card,Male,3.0,3,Married,0,,Danilo Siqueira
12530.0,0,14.0,Mobile Phone,Debit Card,Female,4.0,4,Married,0,1.0,Marcela das Neves
16551.0,0,5.0,Phone,COD,Male,3.0,5,,0,1.0,Rafael Viana
16889.0,0,8.0,Mobile Phone,Debit Card,Female,3.0,1,Single,1,1.0,Stephany Mendes
16473.0,0,11.0,Mobile Phone,Debit Card,Female,3.0,1,Married,0,0.0,Olívia Brito
13750.0,1,13.0,Computer,Debit Card,Male,3.0,589314,Married,0,1.0,Rael Dias
12501.0,0,9.0,Mobile Phone,E wallet,Female,4.0,1,Married,0,1.0,Letícia Aparecida
15607.0,0,18.0,Phone,Debit Card,Female,3.0,3,Single,0,1.0,Srta. Alícia Fernandes
15139.0,0,8.0,Computer,Debit Card,Male,3.0,3,Married,1,1.0,Sr. Enzo Sousa
12489.0,0,,Mobile Phone,CC,Female,3.0,3,Married,0,1.0,Stella Cavalcanti
17707.0,0,8.0,Phone,Debit Card,Female,5.0,1,Married,0,0.0,Eduarda Farias
18198.0,1,13.0,Mobile Phone,E wallet,Male,4.0,5,Married,1,0.0,Paulo Martins
12484.0,0,12.0,Mobile Phone,E wallet,Female,4.0,1,Married,0,1.0,Maria Luiza Pires
18179.0,0,4.0,Computer,Credit Card,Male,3.0,5,Single,0,0.0,Francisco Porto
17284.0,0,0.0,Phone,,Female,4.0,3,Single,0,0.0,Sra. Maria Laura Alves
13233.0,0,9.0,Computer,CC,Male,,1,Married,0,0.0,Sr. Rael Pastor
14889.0,0,12.0,Mobile Phone,Credit Card,Male,,5,Married,0,1.0,Mathias Abreu
12480.0,0,0.0,Mobile Phone,Debit Card,Male,1.0,4,Married,1,1.0,Sr. Gustavo da Mota
14672.0,0,22.0,Computer,Credit Card,Male,4.0,4,Married,0,1.0,Sr. Cauã Nascimento
13593.0,0,22.0,Computer,Debit Card,Male,4.0,4,Married,0,0.0,Luiz Otávio Duarte
13162.0,1,,Phone,UPI,Male,4.0,3,Single,1,0.0,Raul Camargo
13183.0,0,6.0,Computer,Debit Card,Female,3.0,3,Married,1,2.0,Rebeca Moura
17095.0,0,0.0,Phone,CC,Male,3.0,4,Married,0,1.0,Dr. Mathias Pimenta
12939.0,0,3.0,Phone,Debit Card,Male,3.0,3,Married,0,1.0,Danilo Ferreira
15611.0,0,11.0,Computer,Debit Card,Male,4.0,3,Single,0,1.0,Raul Pinto
17114.0,0,9.0,Mobile Phone,Credit Card,Male,3.0,3,Married,0,0.0,Kaique Pimenta
15059.0,0,8.0,Phone,CC,Male,1.0,4,Married,0,1.0,Bryan Rocha
16326.0,0,2.0,Phone,Debit Card,Female,4.0,3,,1,1.0,Luara Campos
17128.0,0,4.0,Phone,Debit Card,Male,3.0,3,Married,0,3.0,Leandro Camargo
14761.0,0,7.0,Phone,CC,Male,3.0,1,,0,0.0,Marcelo Sales
17555.0,1,,Phone,Debit Card,Male,4.0,3,Single,1,0.0,Thomas Gomes
12651.0,0,2.0,Mobile Phone,Debit Card,Female,1.0,5,Married,0,6.0,Cecilia Oliveira
16735.0,0,0.0,Computer,CC,Male,1.0,589314,Married,1,0.0,Otávio Cirino
16833.0,0,26.0,Mobile Phone,Debit Card,Female,4.0,1,Married,0,0.0,Zoe Sales
17800.0,0,11.0,Phone,Debit Card,Male,3.0,589314,Single,1,0.0,Sr. Enzo Mendonça
16748.0,0,0.0,Computer,UPI,Female,1.0,3,Married,0,0.0,Cecilia Cirino
14755.0,1,0.0,Phone,Debit Card,Male,4.0,5,Single,0,0.0,Rael Pinto
16549.0,0,7.0,Mobile Phone,Debit Card,Female,3.0,4,Single,0,0.0,Maria Alice Albuquerque
13565.0,0,,Mobile Phone,,Male,3.0,1,Single,0,1.0,Davi Luiz Correia
15799.0,1,0.0,Phone,CC,Male,3.0,5,Single,0,0.0,Thiago Rezende
18032.0,0,15.0,Mobile Phone,E wallet,Male,3.0,4,Married,0,2.0,Nicolas Rodrigues
13451.0,0,17.0,Mobile Phone,Credit Card,Female,4.0,1,Married,0,0.0,Maria Vitória Santos
14794.0,0,6.0,Phone,CC,Male,3.0,1,Single,0,0.0,Samuel Cavalcante
12539.0,0,17.0,Mobile Phone,UPI,Male,3.0,1,Married,1,0.0,Arthur Vieira
12500.0,0,,Phone,CC,Male,4.0,3,Single,0,0.0,João Vitor Andrade
18171.0,1,,Phone,Cash on Delivery,Male,3.0,1,Married,0,0.0,Henry Gabriel Nascimento
16279.0,0,16.0,Phone,CC,Female,1.0,3,Married,0,1.0,Eloá Vasconcelos
12524.0,1,13.0,Phone,E wallet,Male,4.0,3,Married,1,1.0,Thales Novaes
17811.0,0,,Mobile Phone,E wallet,Female,3.0,1,Married,0,2.0,Brenda Oliveira
16850.0,0,9.0,Phone,,Female,4.0,5,Married,1,1.0,Juliana Vasconcelos
14321.0,0,6.0,Computer,Debit Card,Female,1.0,5,Married,0,0.0,Maria Clara Nogueira
15326.0,0,,Mobile Phone,UPI,Male,3.0,1,Married,0,1.0,Pedro Lucas Nogueira
17849.0,0,0.0,Phone,Debit Card,Female,3.0,5,Married,0,1.0,Mariana Caldeira
13672.0,1,,Phone,Debit Card,Male,5.0,3,Single,0,0.0,Sr. Kaique Andrade
14229.0,0,0.0,Computer,Debit Card,Male,3.0,3,Single,0,1.0,João Ferreira
13107.0,0,3.0,Computer,Credit Card,Female,3.0,1,Single,0,1.0,Maysa Campos
16497.0,1,4.0,Mobile Phone,Cash on Delivery,Female,,3,Married,0,1.0,Giovanna Sousa
16303.0,0,7.0,Computer,E wallet,Male,3.0,3,Single,0,0.0,Luiz Fernando Santos
15281.0,0,19.0,Computer,E wallet,Male,3.0,1,Single,1,1.0,Paulo Cavalcante
12736.0,0,,Phone,Debit Card,Male,1.0,1,Married,0,1.0,Davi Miguel Viana
13473.0,1,11.0,Mobile Phone,Debit Card,Male,4.0,3,Single,1,0.0,Gustavo Araújo
14320.0,1,0.0,Phone,COD,Male,3.0,3,Single,1,0.0,Luiz Fernando Nascimento
12393.0,0,8.0,Computer,Credit Card,Male,4.0,5,Married,1,1.0,Vitor Gabriel Cavalcante
17742.0,0,0.0,Phone,E wallet,Female,4.0,1,Married,1,0.0,Lavínia da Rocha
16351.0,0,8.0,Computer,Debit Card,Male,3.0,5,Married,0,0.0,João Felipe Moraes
12601.0,0,8.0,Phone,Credit Card,Female,3.0,5,Married,1,0.0,Srta. Catarina Sá
13144.0,0,4.0,Mobile Phone,Debit Card,Male,3.0,1,Married,0,0.0,Bento da Mota
15346.0,0,10.0,Mobile Phone,Debit Card,Male,4.0,3,Married,0,0.0,Sr. Davi Lucca da Cruz
15370.0,0,5.0,Mobile Phone,Credit Card,Male,3.0,1,Married,1,5.0,Lorenzo da Cruz
12643.0,0,30.0,Mobile Phone,Debit Card,Female,3.0,5,Single,0,6.0,Sra. Rebeca Casa Grande
14295.0,0,9.0,Mobile Phone,Cash on Delivery,Female,3.0,3,Married,0,7.0,Juliana Pires
16034.0,0,,Computer,CC,Male,3.0,5,Married,0,0.0,Marcos Vinicius Machado
17365.0,1,0.0,Phone,CC,Male,4.0,3,,1,1.0,Caleb Guerra
15189.0,0,30.0,Computer,Debit Card,Female,4.0,3,Single,0,1.0,Lara Sales
14669.0,0,2.0,Phone,Debit Card,Male,3.0,4,,0,1.0,Rafael Mendonça
18095.0,0,-10000.0,Phone,CC,Male,3.0,4,Single,0,1.0,Alexandre Vasconcelos
15518.0,0,5.0,Mobile Phone,Debit Card,Male,3.0,4,Married,0,1.0,Sr. Raul Porto
15749.0,0,18.0,Mobile Phone,UPI,Male,3.0,5,Married,1,1.0,Dr. Benício Vieira
14209.0,0,10.0,Mobile Phone,Credit Card,Male,3.0,3,Single,0,0.0,Miguel Cunha
15569.0,0,19.0,Mobile Phone,Credit Card,Male,3.0,4,Married,1,1.0,Heitor Monteiro
12728.0,0,3.0,Mobile Phone,,Male,4.0,1,Married,1,1.0,Lorenzo da Paz
17569.0,0,8.0,Phone,CC,Male,4.0,3,Single,0,1.0,Yan Oliveira
13784.0,0,28.0,Mobile Phone,Debit Card,Male,3.0,1,Married,0,0.0,Ryan Viana
12724.0,0,11.0,Computer,Credit Card,Female,5.0,1,Married,1,0.0,Ana Julia Aparecida
13862.0,0,7.0,Phone,Credit Card,Male,3.0,4,Married,0,1.0,Raul Almeida
16791.0,0,29.0,Mobile Phone,Debit Card,Male,5.0,1,Single,0,0.0,Emanuel Macedo
16235.0,0,0.0,Phone,COD,Male,3.0,5,Married,0,1.0,Alexandre Lima
14270.0,0,,Phone,Debit Card,Male,3.0,1,Married,0,1.0,Davi Lucca Rezende
12665.0,1,9.0,Mobile Phone,Credit Card,Male,4.0,1,Single,0,3.0,Emanuel da Mota
12523.0,0,13.0,Computer,Debit Card,Male,,4,Married,0,5.0,Luiz Miguel da Cunha
16655.0,0,5.0,0,Credit Card,Male,3.0,3,Single,0,5.0,Marcelo Rios
16359.0,0,27.0,Mobile Phone,Cash on Delivery,Female,3.0,3,Married,0,0.0,Srta. Ana Júlia Gonçalves
16554.0,0,0.0,Mobile Phone,UPI,Female,3.0,3,Married,0,0.0,Sra. Isabel Lima
12359.0,0,1.0,Computer,Credit Card,Male,3.0,3,Married,0,0.0,Sr. Calebe Abreu
15939.0,0,30.0,Mobile Phone,Credit Card,Male,3.0,3,Single,0,0.0,Rhavi Barbosa
14587.0,0,,Computer,CC,Male,3.0,4,Married,0,0.0,Henry Gabriel Moreira
14715.0,1,,Phone,UPI,Male,3.0,5,Married,1,0.0,Dr. Anthony Albuquerque
14185.0,0,5.0,Phone,Debit Card,Male,3.0,5,Single,0,0.0,Dr. Dante Lima
12437.0,1,0.0,Computer,,Female,4.0,1,Single,1,0.0,Srta. Pietra Barbosa
14040.0,0,10.0,Computer,Debit Card,Male,4.0,1,Married,0,1.0,Matheus Borges
12652.0,0,30.0,Computer,UPI,Female,4.0,1,Married,0,,Srta. Bella Dias
14514.0,0,23.0,Computer,Debit Card,Female,3.0,4,Married,1,,Letícia Carvalho
15171.0,1,0.0,Mobile Phone,E wallet,Male,4.0,3,Single,1,0.0,Davi Luiz Ramos
14167.0,0,0.0,Phone,CC,Male,4.0,1,Married,0,0.0,Sr. Bernardo Moura
17048.0,0,0.0,Phone,CC,Female,3.0,1,Single,0,1.0,Alexia Pimenta
17364.0,0,24.0,Computer,Credit Card,Female,4.0,5,Single,0,4.0,Srta. Maysa Ferreira
13284.0,0,27.0,Computer,UPI,Female,1.0,1,Single,1,,Srta. Clarice Jesus
16500.0,0,0.0,Phone,Debit Card,Male,3.0,3,Married,0,0.0,Pedro Miguel Cunha
12951.0,0,7.0,Phone,Debit Card,Female,4.0,4,Married,0,1.0,Beatriz Carvalho
15835.0,0,10.0,Mobile Phone,Debit Card,Male,3.0,1,Single,0,0.0,Matheus Ferreira
18190.0,0,7.0,Mobile Phone,Credit Card,Female,4.0,5,Single,0,2.0,Luara Vieira
13993.0,0,9.0,Computer,Cash on Delivery,Female,3.0,1,Married,0,0.0,Isadora da Mota
14114.0,0,9.0,Phone,Debit Card,Female,3.0,1,Married,0,0.0,Srta. Isadora Novaes
15447.0,0,16.0,Computer,Debit Card,Male,3.0,1,Married,1,,João Miguel Vasconcelos
16315.0,0,3.0,Computer,Debit Card,Male,5.0,3,Married,0,0.0,Sr. Kevin Costela
14978.0,0,6.0,Computer,E wallet,Male,3.0,4,Married,0,0.0,Thomas Correia
16395.0,1,0.0,Mobile Phone,Debit Card,Male,5.0,3,Married,1,0.0,Dr. Juan Ramos
15510.0,0,0.0,Phone,UPI,Female,4.0,4,Married,0,2.0,Isabella Monteiro
